date,borough,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,new_cases,total_cases,new_deaths,total_deaths
2020-06-24,Sutton,-49,-9,107,-55,-55,21,1,993,0,136
2020-06-24,Kensington And Chelsea,-72,-10,48,-66,-64,22,3,557,0,93
2020-06-24,Islington,-75,-19,154,-71,-71,27,1,525,0,104
2020-06-24,Haringey,-43,-8,182,-53,-60,21,3,729,1,177
2020-06-24,Newham,-49,-7,208,-54,-54,19,0,1235,0,207
2020-06-24,Richmond Upon Thames,-47,-5,120,-53,-66,25,0,532,0,109
2020-06-24,Westminster,-86,-43,-14,-78,-67,23,2,758,1,128
2020-06-24,Wandsworth,-51,-5,171,-53,-68,26,0,1126,0,175
2020-06-24,City Of London,-94,-72,-70,-83,-73,,1,787,0,166
2020-06-24,Merton,-45,-6,119,-56,-58,22,1,929,0,161
2020-06-24,Hillingdon,-51,-7,154,-75,-53,20,3,1069,0,214
2020-06-24,Southwark,-59,-17,59,-65,-65,24,1,1425,0,164
2020-06-24,Hounslow,-39,-7,123,-50,-53,19,4,1028,1,189
2020-06-24,Camden,-80,-34,89,-75,-70,25,0,684,0,126
2020-06-24,Ealing,-38,-3,177,-53,-53,19,6,1527,0,258
2020-06-24,Kingston Upon Thames,-52,-9,,-57,-61,22,1,731,0,110
2020-06-24,Greenwich,-46,2,100,-44,-58,21,0,941,0,174
2020-06-24,Croydon,-47,-5,162,-53,-54,20,4,1830,0,358
2020-06-24,Lambeth,-64,-9,122,-70,-65,24,0,1349,0,245
2020-06-24,Waltham Forest,-32,-5,125,-47,-56,19,0,992,0,190
2020-06-24,Tower Hamlets,-70,-18,33,-63,-69,26,0,780,0,120
2020-06-23,Barnet,-37,-8,225,-46,-59,21,0,1553,0,326
2020-06-23,Tower Hamlets,-68,-20,34,-62,-70,26,1,780,0,120
2020-06-23,Camden,-80,-34,78,-75,-72,25,0,684,0,126
2020-06-23,Hammersmith And Fulham,-60,-17,130,-63,-67,24,3,728,0,108
2020-06-23,Croydon,-45,-7,177,-54,-56,21,1,1826,0,358
2020-06-23,Barking And Dagenham,-40,-4,167,-41,-47,16,1,690,0,110
2020-06-23,Bexley,-45,-7,133,-50,-55,20,2,1021,0,176
2020-06-23,Ealing,-35,-4,208,-54,-55,20,6,1521,0,258
2020-06-23,Kensington And Chelsea,-70,-10,54,-67,-66,23,3,554,0,93
2020-06-23,Islington,-75,-22,140,-71,-72,27,0,524,0,104
2020-06-23,Westminster,-85,-42,-10,-77,-68,24,2,756,0,127
2020-06-23,City Of London,-94,-74,-70,-84,-76,,0,786,0,166
2020-06-23,Harrow,-43,-8,226,-51,-55,20,0,1273,0,298
2020-06-23,Haringey,-38,-6,204,-50,-61,21,1,726,0,176
2020-06-23,Waltham Forest,-34,-7,143,-46,-58,20,2,992,0,190
2020-06-23,Richmond Upon Thames,-48,-3,122,-55,-68,25,0,532,0,109
2020-06-23,Greenwich,-42,0,99,-43,-59,21,2,941,0,174
2020-06-23,Kingston Upon Thames,-50,-11,,-55,-62,22,0,730,0,110
2020-06-23,Redbridge,-36,-3,221,-51,-56,19,1,1083,0,228
2020-06-23,Hillingdon,-49,-11,163,-75,-54,20,5,1066,0,214
2020-06-23,Newham,-43,-5,219,-53,-56,19,0,1235,0,207
2020-06-23,Brent,-44,-4,263,-43,-53,18,2,1721,0,377
2020-06-23,Hounslow,-37,-9,164,-50,-55,20,3,1024,0,188
2020-06-23,Bromley,-45,-5,96,-54,-63,23,0,1504,0,253
2020-06-23,Lewisham,-37,4,214,-52,-64,23,2,1186,0,226
2020-06-23,Southwark,-58,-18,56,-66,-66,25,0,1424,0,164
2020-06-23,Havering,-43,-10,89,-49,-54,19,6,917,0,209
2020-06-23,Merton,-45,-8,139,-54,-60,23,0,928,0,161
2020-06-23,Wandsworth,-51,-6,163,-56,-70,27,3,1126,0,175
2020-06-23,Enfield,-36,-4,131,-43,-50,18,3,1158,0,237
2020-06-23,Hackney,-56,2,263,-56,-63,22,0,786,0,166
2020-06-23,Sutton,-49,-10,129,-54,-56,21,1,992,0,136
2020-06-23,Lambeth,-63,-9,116,-69,-66,25,0,1349,0,245
2020-06-22,Hillingdon,-47,-10,177,-76,-55,19,5,1061,0,214
2020-06-22,Haringey,-34,-8,195,-51,-60,21,2,725,0,176
2020-06-22,Sutton,-44,-13,128,-56,-56,21,1,991,1,136
2020-06-22,Waltham Forest,-28,-8,156,-47,-57,19,3,990,0,190
2020-06-22,Ealing,-34,-5,205,-52,-55,19,2,1515,0,258
2020-06-22,Redbridge,-34,-3,223,-52,-56,19,1,1082,0,228
2020-06-22,Newham,-42,-7,222,-53,-55,19,1,1235,0,207
2020-06-22,Lewisham,-34,-1,200,-53,-64,23,1,1184,0,226
2020-06-22,Barking And Dagenham,-36,-7,195,-41,-47,16,1,689,0,110
2020-06-22,City Of London,-93,-74,-70,-83,-76,,1,786,0,166
2020-06-22,Kensington And Chelsea,-71,-10,52,-66,-66,22,2,551,1,93
2020-06-22,Westminster,-83,-44,-17,-77,-68,24,0,754,0,127
2020-06-22,Barnet,-35,-5,220,-47,-58,21,0,1553,0,326
2020-06-22,Brent,-40,-5,286,-43,-52,18,3,1719,0,377
2020-06-22,Hackney,-54,1,241,-56,-63,22,1,786,0,166
2020-06-22,Wandsworth,-50,-8,146,-55,-70,26,3,1123,0,175
2020-06-22,Southwark,-56,-18,53,-66,-67,24,1,1424,0,164
2020-06-22,Hounslow,-33,-8,140,-49,-54,19,2,1021,0,188
2020-06-22,Greenwich,-37,-2,111,-41,-59,21,4,939,0,174
2020-06-22,Lambeth,-61,-13,102,-69,-66,25,0,1349,0,245
2020-06-22,Richmond Upon Thames,-45,-7,116,-55,-69,24,4,532,0,109
2020-06-22,Harrow,-37,-12,230,-51,-55,20,2,1273,0,298
2020-06-22,Camden,-78,-35,88,-75,-72,25,0,684,0,126
2020-06-22,Bromley,-44,-12,101,-54,-63,22,0,1504,0,253
2020-06-22,Havering,-38,-11,93,-50,-54,18,1,911,1,209
2020-06-22,Enfield,-32,-6,157,-42,-50,17,1,1155,0,237
2020-06-22,Merton,-41,-8,137,-54,-60,22,7,928,0,161
2020-06-22,Croydon,-42,-10,184,-53,-56,20,1,1825,0,358
2020-06-22,Bexley,-41,-8,133,-46,-54,19,1,1019,0,176
2020-06-22,Tower Hamlets,-67,-20,31,-62,-70,25,0,779,0,120
2020-06-22,Islington,-73,-24,133,-69,-73,27,0,524,0,104
2020-06-22,Hammersmith And Fulham,-59,-22,143,-63,-67,25,3,725,0,108
2020-06-22,Kingston Upon Thames,-47,-10,,-54,-62,22,0,730,0,110
2020-06-21,Hackney,-65,-11,115,-56,-21,9,0,785,0,166
2020-06-21,Lambeth,-73,-23,30,-61,-25,9,0,1349,0,245
2020-06-21,Wandsworth,-63,-24,85,-56,-24,10,0,1120,0,175
2020-06-21,Southwark,-65,-24,29,-59,-28,10,0,1423,0,164
2020-06-21,Hounslow,-47,-15,61,-40,-28,10,5,1019,0,188
2020-06-21,Hillingdon,-57,-21,110,-78,-20,8,2,1056,0,214
2020-06-21,Haringey,-54,-22,76,-49,-33,9,1,723,0,176
2020-06-21,Merton,-53,-19,88,-45,-21,8,0,921,0,161
2020-06-21,Tower Hamlets,-67,-37,-9,-57,-28,10,0,779,0,120
2020-06-21,Barnet,-51,-16,131,-43,-25,9,1,1553,0,326
2020-06-21,Waltham Forest,-46,-19,95,-43,-26,8,1,987,0,190
2020-06-21,Barking And Dagenham,-49,-18,99,-35,-19,7,2,688,0,110
2020-06-21,Richmond Upon Thames,-57,-16,53,-42,-20,8,0,528,0,109
2020-06-21,Harrow,-54,-18,126,-38,-15,8,0,1271,0,298
2020-06-21,Kensington And Chelsea,-80,-20,19,-72,-31,,0,549,0,92
2020-06-21,Greenwich,-62,-15,42,-42,-21,9,0,935,0,174
2020-06-21,Brent,-57,-15,129,-40,-28,9,4,1716,0,377
2020-06-21,Newham,-54,-19,137,-46,-27,8,2,1234,0,207
2020-06-21,Croydon,-58,-17,101,-46,-18,8,1,1824,0,358
2020-06-21,Lewisham,-51,-12,109,-48,-24,9,1,1183,0,226
2020-06-21,Bexley,-56,-15,58,-32,-14,7,1,1018,0,176
2020-06-21,Kingston Upon Thames,-60,-17,88,-41,-23,8,0,730,0,110
2020-06-21,Enfield,-51,-14,67,-34,-17,8,0,1154,0,237
2020-06-21,City Of London,-90,-57,-66,-76,,,0,785,0,166
2020-06-21,Bromley,-61,-20,43,-42,-15,8,0,1504,0,253
2020-06-21,Islington,-76,-16,105,-69,-21,10,0,524,0,104
2020-06-21,Camden,-80,-42,47,-75,-29,11,0,684,0,126
2020-06-21,Ealing,-47,-10,92,-49,-26,9,1,1513,0,258
2020-06-21,Sutton,-62,-21,59,-42,-10,7,1,990,0,135
2020-06-21,Redbridge,-48,-14,117,-46,-18,8,1,1081,1,228
2020-06-21,Hammersmith And Fulham,-69,-28,79,-64,-31,10,0,722,0,108
2020-06-21,Havering,-57,-12,59,-37,-5,7,0,910,1,208
2020-06-21,Westminster,-86,-49,-45,-79,-29,10,2,754,0,127
2020-06-20,Lambeth,-69,-10,49,-57,-28,10,0,1349,0,245
2020-06-20,Richmond Upon Thames,-55,-4,63,-40,-20,10,0,528,0,109
2020-06-20,Camden,-80,-36,62,-72,-29,11,1,684,0,126
2020-06-20,Waltham Forest,-43,-10,96,-35,-28,10,1,986,0,190
2020-06-20,Hackney,-65,1,195,-53,-26,9,0,785,0,166
2020-06-20,City Of London,-90,-50,-63,-73,,,0,785,0,166
2020-06-20,Enfield,-46,-7,97,-33,-19,9,1,1154,0,237
2020-06-20,Greenwich,-57,-4,52,-35,-25,10,0,935,0,174
2020-06-20,Havering,-53,-10,73,-37,-17,9,0,910,1,207
2020-06-20,Ealing,-45,-5,137,-46,-27,10,5,1512,0,258
2020-06-20,Lewisham,-47,1,137,-43,-27,10,0,1182,0,226
2020-06-20,Haringey,-51,-14,120,-45,-34,11,1,722,0,176
2020-06-20,Redbridge,-45,-6,127,-42,-20,10,1,1080,0,227
2020-06-20,Sutton,-56,-15,65,-41,-16,9,0,989,0,135
2020-06-20,Bromley,-57,-11,69,-43,-19,10,0,1504,0,253
2020-06-20,Barking And Dagenham,-44,-7,118,-29,-20,8,0,686,0,110
2020-06-20,Kensington And Chelsea,-79,-16,28,-69,-30,,0,549,0,92
2020-06-20,Croydon,-55,-8,153,-44,-21,10,2,1823,0,358
2020-06-20,Brent,-53,-8,165,-38,-29,10,2,1712,0,377
2020-06-20,Newham,-56,-12,130,-46,-28,10,0,1232,0,207
2020-06-20,Harrow,-54,-13,172,-41,-21,10,1,1271,0,298
2020-06-20,Hounslow,-46,-7,74,-38,-27,11,1,1014,0,188
2020-06-20,Barnet,-47,-9,148,-40,-28,10,0,1552,0,326
2020-06-20,Merton,-51,-7,94,-46,-24,10,0,921,0,161
2020-06-20,Hillingdon,-55,-13,141,-76,-21,10,1,1054,0,214
2020-06-20,Southwark,-62,-19,40,-56,-28,10,1,1423,0,164
2020-06-20,Islington,-77,-6,138,-63,-24,11,1,524,0,104
2020-06-20,Bexley,-52,-5,100,-30,-17,9,4,1017,0,176
2020-06-20,Westminster,-87,-44,-30,-76,-29,11,1,752,0,127
2020-06-20,Hammersmith And Fulham,-70,-20,132,-61,-33,11,1,722,0,108
2020-06-20,Kingston Upon Thames,-56,-10,97,-44,-22,10,0,730,0,110
2020-06-20,Wandsworth,-60,-8,139,-49,-27,10,2,1120,0,175
2020-06-20,Tower Hamlets,-66,-21,3,-53,-30,11,2,779,1,120
2020-06-19,Kingston Upon Thames,-55,-12,,-57,-60,25,0,730,0,110
2020-06-19,Hounslow,-44,-8,57,-50,-52,22,3,1013,0,188
2020-06-19,Haringey,-43,-9,110,-52,-59,24,0,721,0,176
2020-06-19,Lewisham,-42,4,107,-51,-62,26,1,1182,0,226
2020-06-19,Southwark,-64,-18,1,-66,-64,27,2,1422,0,164
2020-06-19,Sutton,-53,-12,67,-56,-53,22,0,989,0,135
2020-06-19,Wandsworth,-57,-6,72,-56,-68,29,0,1118,0,175
2020-06-19,Kensington And Chelsea,-77,-11,7,-65,-65,25,1,549,0,92
2020-06-19,Barking And Dagenham,-41,-5,97,-39,-46,18,0,686,0,110
2020-06-19,Bromley,-50,-9,64,-54,-60,24,1,1504,0,253
2020-06-19,Tower Hamlets,-71,-20,-20,-61,-69,29,5,777,0,119
2020-06-19,Croydon,-50,-8,97,-54,-54,22,0,1821,0,358
2020-06-19,Brent,-49,-5,96,-45,-51,21,1,1710,0,377
2020-06-19,Hillingdon,-55,-12,55,-76,-53,22,1,1053,0,214
2020-06-19,Newham,-50,-9,121,-53,-54,21,2,1232,0,207
2020-06-19,Harrow,-52,-11,65,-55,-53,23,1,1270,0,298
2020-06-19,Havering,-47,-10,54,-49,-52,20,1,910,0,206
2020-06-19,City Of London,-94,-71,-78,-83,-71,,1,785,0,166
2020-06-19,Barnet,-44,-9,92,-51,-57,23,0,1552,0,326
2020-06-19,Westminster,-88,-48,-53,-79,-68,27,0,751,0,127
2020-06-19,Waltham Forest,-39,-9,58,-47,-56,22,3,985,0,190
2020-06-19,Ealing,-42,-6,73,-55,-53,22,3,1507,0,258
2020-06-19,Redbridge,-41,-7,110,-52,-54,21,1,1079,0,227
2020-06-19,Enfield,-39,-7,49,-44,-48,20,0,1153,0,237
2020-06-19,Merton,-48,-10,61,-54,-57,24,2,921,0,161
2020-06-19,Camden,-83,-36,13,-77,-70,29,1,683,0,126
2020-06-19,Hammersmith And Fulham,-65,-17,64,-63,-66,28,2,721,0,108
2020-06-19,Hackney,-63,4,122,-56,-62,25,1,785,0,166
2020-06-19,Lambeth,-69,-11,32,-69,-65,28,1,1349,0,245
2020-06-19,Greenwich,-50,-3,47,-43,-57,23,1,935,0,174
2020-06-19,Richmond Upon Thames,-56,-7,53,-56,-67,26,1,528,0,109
2020-06-19,Bexley,-48,-5,80,-48,-52,21,3,1013,2,176
2020-06-19,Islington,-78,-18,74,-70,-71,31,0,523,0,104
2020-06-18,Camden,-85,-41,-15,-79,-74,30,2,682,0,126
2020-06-18,Brent,-49,-11,98,-50,-53,22,1,1709,0,377
2020-06-18,Tower Hamlets,-72,-27,-22,-67,-71,31,0,772,0,119
2020-06-18,Croydon,-49,-10,77,-58,-57,24,2,1821,0,358
2020-06-18,Ealing,-43,-10,64,-59,-57,24,2,1504,0,258
2020-06-18,Bromley,-51,-12,40,-60,-64,26,4,1503,0,253
2020-06-18,Barking And Dagenham,-40,-8,83,-46,-48,18,0,686,0,110
2020-06-18,Islington,-80,-23,38,-74,-74,33,3,523,0,104
2020-06-18,City Of London,-95,-76,-82,-86,-77,,3,784,0,166
2020-06-18,Kingston Upon Thames,-59,-16,,-60,-63,27,1,730,0,110
2020-06-18,Enfield,-40,-7,40,-50,-51,21,0,1153,0,237
2020-06-18,Hammersmith And Fulham,-63,-24,40,-65,-69,30,2,719,0,108
2020-06-18,Bexley,-45,-8,38,-55,-55,22,1,1010,0,174
2020-06-18,Havering,-45,-13,24,-55,-55,22,0,909,0,206
2020-06-18,Lewisham,-42,4,87,-58,-65,27,2,1181,0,226
2020-06-18,Hackney,-64,-5,77,-61,-64,27,3,784,0,166
2020-06-18,Newham,-52,-12,89,-61,-56,22,2,1230,0,207
2020-06-18,Barnet,-45,-13,81,-55,-60,25,1,1552,0,326
2020-06-18,Wandsworth,-58,-12,37,-62,-71,32,1,1118,0,175
2020-06-18,Waltham Forest,-39,-11,41,-52,-59,24,1,982,0,190
2020-06-18,Redbridge,-41,-12,91,-57,-57,23,2,1078,0,227
2020-06-18,Hounslow,-44,-14,47,-55,-55,23,3,1010,0,188
2020-06-18,Richmond Upon Thames,-61,-12,43,-62,-70,29,0,527,0,109
2020-06-18,Lambeth,-68,-14,14,-73,-68,30,0,1348,0,245
2020-06-18,Haringey,-47,-15,62,-57,-62,26,0,721,0,176
2020-06-18,Greenwich,-47,-6,28,-49,-60,25,3,934,0,174
2020-06-18,Westminster,-88,-51,-54,-81,-70,28,2,751,0,127
2020-06-18,Sutton,-52,-15,30,-63,-57,25,2,989,0,135
2020-06-18,Kensington And Chelsea,-75,-16,-3,-70,-68,27,0,548,0,92
2020-06-18,Southwark,-65,-22,-13,-70,-67,29,5,1420,0,164
2020-06-18,Merton,-47,-12,37,-59,-61,26,1,919,0,161
2020-06-18,Harrow,-52,-17,56,-60,-56,24,1,1269,0,298
2020-06-18,Hillingdon,-55,-14,44,-77,-55,23,0,1052,0,214
2020-06-17,Barnet,-43,-13,101,-52,-59,25,2,1551,0,326
2020-06-17,Hillingdon,-52,-14,95,-75,-55,22,0,1052,1,214
2020-06-17,Havering,-43,-14,44,-52,-54,21,0,909,0,206
2020-06-17,Greenwich,-49,-11,22,-48,-60,24,3,931,0,174
2020-06-17,Hammersmith And Fulham,-63,-24,39,-66,-68,29,3,717,0,108
2020-06-17,Lewisham,-44,-7,66,-58,-64,27,2,1179,0,226
2020-06-17,Enfield,-39,-11,58,-48,-50,20,2,1153,0,237
2020-06-17,Haringey,-44,-14,83,-56,-61,25,2,721,0,176
2020-06-17,Kingston Upon Thames,-57,-19,,-62,-63,26,1,729,0,110
2020-06-17,Hackney,-61,-4,95,-61,-63,26,0,781,0,166
2020-06-17,Harrow,-48,-17,77,-55,-54,23,0,1268,0,298
2020-06-17,Ealing,-40,-10,81,-58,-55,23,1,1502,0,258
2020-06-17,Hounslow,-41,-15,63,-54,-54,22,3,1007,0,188
2020-06-17,Richmond Upon Thames,-59,-14,31,-62,-69,28,1,527,0,109
2020-06-17,Southwark,-65,-28,-21,-69,-67,29,1,1415,0,164
2020-06-17,Islington,-78,-27,59,-73,-73,32,1,520,0,104
2020-06-17,Newham,-53,-12,135,-57,-56,22,1,1228,0,207
2020-06-17,Westminster,-87,-52,-54,-80,-69,28,0,749,0,127
2020-06-17,Croydon,-50,-13,89,-58,-56,23,1,1819,0,358
2020-06-17,Waltham Forest,-33,-10,68,-50,-57,22,2,981,0,190
2020-06-17,City Of London,-94,-77,-79,-85,-75,,0,781,0,166
2020-06-17,Bexley,-46,-11,64,-53,-55,22,0,1009,0,174
2020-06-17,Bromley,-50,-15,35,-59,-64,26,0,1499,0,253
2020-06-17,Wandsworth,-58,-14,35,-62,-70,31,4,1117,0,175
2020-06-17,Tower Hamlets,-73,-28,-25,-66,-71,30,1,772,0,119
2020-06-17,Camden,-84,-42,4,-78,-73,29,0,680,0,126
2020-06-17,Barking And Dagenham,-39,-8,84,-43,-47,18,2,686,0,110
2020-06-17,Kensington And Chelsea,-75,-21,2,-71,-66,26,6,548,0,92
2020-06-17,Redbridge,-42,-7,118,-54,-56,22,2,1076,0,227
2020-06-17,Sutton,-50,-18,41,-60,-57,23,0,987,0,135
2020-06-17,Merton,-45,-12,60,-57,-60,25,0,918,0,161
2020-06-17,Brent,-47,-11,100,-47,-52,21,1,1708,0,377
2020-06-17,Lambeth,-69,-20,9,-73,-67,29,0,1348,0,245
2020-06-16,Redbridge,-38,-6,150,-54,-57,21,1,1074,0,227
2020-06-16,Southwark,-60,-20,22,-68,-66,27,1,1414,0,164
2020-06-16,Camden,-81,-38,33,-78,-73,28,1,680,0,126
2020-06-16,Hackney,-58,0,157,-59,-63,25,1,781,0,166
2020-06-16,Hillingdon,-51,-11,130,-76,-54,21,4,1052,0,213
2020-06-16,Wandsworth,-53,-9,93,-59,-70,29,0,1113,0,175
2020-06-16,Merton,-43,-10,105,-56,-59,24,3,918,0,161
2020-06-16,Westminster,-85,-46,-36,-80,-69,27,3,749,0,127
2020-06-16,Bexley,-45,-8,110,-51,-55,21,1,1009,0,174
2020-06-16,Hammersmith And Fulham,-61,-18,90,-64,-68,27,0,714,0,108
2020-06-16,Waltham Forest,-32,-9,102,-48,-57,22,5,979,0,190
2020-06-16,Tower Hamlets,-70,-22,4,-65,-71,28,0,771,0,119
2020-06-16,Lambeth,-65,-13,60,-71,-67,28,2,1348,0,245
2020-06-16,Lewisham,-37,0,159,-55,-64,25,1,1177,0,226
2020-06-16,Newham,-46,-9,175,-56,-56,21,2,1227,0,207
2020-06-16,Kingston Upon Thames,-54,-13,,-60,-63,25,0,728,0,110
2020-06-16,Bromley,-45,-10,79,-56,-63,24,1,1499,0,253
2020-06-16,Brent,-44,-8,192,-46,-52,20,4,1707,0,377
2020-06-16,Harrow,-42,-12,172,-53,-55,22,1,1268,0,298
2020-06-16,Croydon,-46,-11,136,-56,-56,22,0,1818,0,358
2020-06-16,Barnet,-39,-10,201,-49,-58,23,2,1549,0,326
2020-06-16,Greenwich,-44,-5,69,-46,-60,23,1,928,0,174
2020-06-16,Kensington And Chelsea,-72,-13,23,-70,-66,25,1,542,0,92
2020-06-16,Barking And Dagenham,-36,-7,115,-41,-46,17,0,684,0,110
2020-06-16,Islington,-75,-22,95,-72,-73,30,1,519,1,104
2020-06-16,Havering,-43,-15,66,-52,-53,20,1,909,0,206
2020-06-16,Sutton,-49,-14,92,-58,-56,23,0,987,0,135
2020-06-16,Ealing,-37,-6,162,-56,-55,22,3,1501,0,258
2020-06-16,Richmond Upon Thames,-54,-10,71,-58,-68,27,1,526,0,109
2020-06-16,City Of London,-94,-75,-76,-85,-75,,1,781,0,166
2020-06-16,Enfield,-36,-8,97,-45,-50,19,3,1151,0,237
2020-06-16,Haringey,-39,-10,154,-53,-61,23,1,719,0,176
2020-06-16,Hounslow,-39,-11,117,-51,-54,21,2,1004,0,188
2020-06-15,Enfield,-32,-8,119,-43,-50,18,3,1148,0,237
2020-06-15,Brent,-41,-7,200,-46,-51,19,3,1703,1,377
2020-06-15,Wandsworth,-53,-12,76,-59,-70,28,2,1113,0,175
2020-06-15,Bromley,-44,-12,70,-55,-63,23,1,1498,0,253
2020-06-15,Harrow,-37,-13,143,-54,-54,21,0,1267,0,298
2020-06-15,Croydon,-43,-14,120,-55,-55,21,0,1818,0,358
2020-06-15,Hammersmith And Fulham,-59,-23,79,-64,-67,27,0,714,0,108
2020-06-15,Havering,-37,-15,74,-50,-54,19,3,908,0,206
2020-06-15,Barnet,-37,-8,181,-49,-58,22,2,1547,0,326
2020-06-15,Greenwich,-39,-6,69,-44,-58,22,1,927,0,174
2020-06-15,Southwark,-57,-21,26,-67,-66,26,1,1413,0,164
2020-06-15,Westminster,-83,-46,-30,-78,-69,25,5,746,0,127
2020-06-15,Richmond Upon Thames,-51,-12,63,-58,-68,25,0,525,0,109
2020-06-15,Lambeth,-62,-15,52,-70,-66,26,0,1346,0,245
2020-06-15,Islington,-74,-25,85,-70,-73,29,0,518,1,103
2020-06-15,Hackney,-55,-3,169,-57,-63,23,2,780,0,166
2020-06-15,Hounslow,-35,-12,85,-51,-54,20,2,1002,0,188
2020-06-15,Kingston Upon Thames,-49,-16,,-58,-63,24,0,728,0,110
2020-06-15,Camden,-80,-37,55,-76,-72,27,0,679,0,126
2020-06-15,Ealing,-36,-8,138,-54,-54,20,0,1498,0,258
2020-06-15,Haringey,-35,-9,164,-52,-60,22,2,718,0,176
2020-06-15,Barking And Dagenham,-33,-6,134,-42,-45,16,1,684,0,110
2020-06-15,Sutton,-46,-16,80,-59,-56,22,1,987,0,135
2020-06-15,Tower Hamlets,-68,-23,7,-64,-70,27,1,771,0,119
2020-06-15,Newham,-43,-7,186,-55,-56,20,3,1225,0,207
2020-06-15,Redbridge,-35,-6,161,-54,-56,20,2,1073,0,227
2020-06-15,Waltham Forest,-29,-9,113,-48,-56,20,2,974,0,190
2020-06-15,Lewisham,-34,-1,132,-54,-63,24,0,1176,0,226
2020-06-15,Hillingdon,-50,-14,99,-77,-54,20,0,1048,1,213
2020-06-15,Merton,-43,-11,87,-58,-59,23,2,915,0,161
2020-06-15,City Of London,-93,-76,-76,-84,-74,,2,780,0,166
2020-06-15,Kensington And Chelsea,-72,-14,31,-68,-66,23,0,541,0,92
2020-06-15,Bexley,-41,-12,109,-47,-54,20,1,1008,0,174
2020-06-14,Ealing,-57,-10,144,-48,-29,9,0,1498,0,258
2020-06-14,Barking And Dagenham,-55,-16,142,-36,-24,8,1,683,0,110
2020-06-14,Lewisham,-56,-13,146,-49,-27,9,0,1176,0,226
2020-06-14,Havering,-63,-16,107,-42,-16,8,1,905,0,206
2020-06-14,Sutton,-67,-25,76,-41,-16,8,2,986,0,135
2020-06-14,Merton,-60,-24,114,-55,-24,9,1,913,0,161
2020-06-14,City Of London,-92,-68,-56,-78,,,0,778,0,166
2020-06-14,Enfield,-56,-14,114,-34,-22,8,1,1145,0,237
2020-06-14,Tower Hamlets,-68,-37,17,-55,-29,10,0,770,0,119
2020-06-14,Islington,-78,-21,140,-67,-23,10,1,518,0,102
2020-06-14,Southwark,-66,-24,62,-61,-30,10,1,1412,0,164
2020-06-14,Westminster,-90,-46,-32,-81,-34,10,1,741,0,127
2020-06-14,Brent,-63,-15,196,-44,-29,9,0,1700,0,376
2020-06-14,Bromley,-67,-19,75,-43,-22,8,2,1497,0,253
2020-06-14,Redbridge,-57,-12,185,-46,-22,8,5,1071,0,227
2020-06-14,Waltham Forest,-50,-19,139,-40,-30,8,1,972,0,190
2020-06-14,Newham,-65,-20,185,-53,-31,9,1,1222,0,207
2020-06-14,Lambeth,-74,-20,57,-63,-29,10,2,1346,0,245
2020-06-14,Harrow,-63,-20,201,-41,-19,8,0,1267,0,298
2020-06-14,Barnet,-60,-16,185,-44,-28,9,0,1545,0,326
2020-06-14,Hounslow,-54,-18,96,-39,-32,10,1,1000,0,188
2020-06-14,Greenwich,-68,-15,74,-42,-26,9,0,926,0,174
2020-06-14,Kensington And Chelsea,-82,-20,60,-72,-33,,2,541,0,92
2020-06-14,Richmond Upon Thames,-60,-14,79,-43,-22,9,0,525,0,109
2020-06-14,Croydon,-66,-20,141,-46,-22,9,1,1818,0,358
2020-06-14,Haringey,-63,-22,125,-52,-35,9,1,716,0,176
2020-06-14,Bexley,-64,-17,90,-32,-21,8,0,1007,1,174
2020-06-14,Hammersmith And Fulham,-78,-27,133,-68,-34,10,1,714,0,108
2020-06-14,Camden,-81,-40,96,-76,-32,10,2,679,0,126
2020-06-14,Hackney,-66,-9,173,-55,-24,9,0,778,0,166
2020-06-14,Hillingdon,-64,-24,171,-80,-25,9,1,1048,1,212
2020-06-14,Kingston Upon Thames,-71,-25,117,-49,-29,9,0,728,0,110
2020-06-14,Wandsworth,-66,-30,136,-57,-29,10,1,1111,0,175
2020-06-13,Brent,-59,-9,193,-41,-31,12,3,1700,0,376
2020-06-13,Kingston Upon Thames,-71,-16,116,-51,-25,11,2,728,0,110
2020-06-13,Redbridge,-53,-11,137,-46,-24,11,2,1066,0,227
2020-06-13,Westminster,-92,-47,-34,-80,-33,12,1,740,0,127
2020-06-13,Waltham Forest,-47,-12,101,-35,-31,11,0,971,0,190
2020-06-13,Ealing,-55,-7,161,-48,-29,12,1,1498,0,258
2020-06-13,Croydon,-64,-11,184,-48,-24,11,0,1817,0,358
2020-06-13,Southwark,-66,-20,51,-60,-30,12,2,1411,0,164
2020-06-13,Bexley,-64,-12,106,-37,-20,11,1,1007,0,173
2020-06-13,Islington,-80,-8,190,-63,-28,12,1,517,0,102
2020-06-13,Merton,-57,-12,111,-52,-28,11,0,912,0,161
2020-06-13,Tower Hamlets,-67,-22,17,-52,-33,12,1,770,0,119
2020-06-13,Newham,-66,-15,149,-51,-31,12,5,1221,0,207
2020-06-13,Barking And Dagenham,-52,-7,114,-34,-23,10,2,682,0,110
2020-06-13,Lambeth,-72,-11,56,-58,-32,12,1,1344,0,245
2020-06-13,Harrow,-63,-16,189,-45,-23,12,0,1267,0,298
2020-06-13,Kensington And Chelsea,-82,-18,34,-72,-35,,0,539,0,92
2020-06-13,Barnet,-61,-11,172,-44,-30,11,2,1545,0,326
